,care_team,age,occupation,intake_no_of_hh,income_assessment_salary,income_assessment_cpf_payout,income_assessment_assistance_from_other_agencies,income_assessment_assistance_from_relatives_friends,income_assessment_insurance_payout,income_assessment_rental_income,income_assessment_others_income,expenditure_assessment_mortgage_rental,expenditure_assessment_utilities,expenditure_assessment_s_cc_fees,expenditure_assessment_food_expenses,expenditure_assessment_marketing_groceries,expenditure_assessment_telecommunications,expenditure_assessment_transportation,expenditure_assessment_medical_expenses,expenditure_assessment_education_expense,expenditure_assessment_contribution_to_family_members,expenditure_assessment_domestic_helper,expenditure_assessment_loans_debts_installments,expenditure_assessment_insurance_premiums,expenditure_assessment_others_expenditure,current_savings,assessment_date_time,type_of_assistances,no_of_hh,before_primary,primary_7_12,secondary_13_17,tertiary_18_21,adult_22_64,elderly_65_and_above,income_total_cal,expenditure_total_cal,difference_cal,amount_total,points
556,central 1 1,54,part-time,3.0,1523.029016500244,0.0,0.0,203.07053553336587,0.0,507.6763388334147,0.0,0.0,182.7634819800293,74.12074546967854,710.7468743667806,0.0,50.76763388334147,50.76763388334147,113.71949989868489,0.0,0.0,0.0,87.32033027934733,0.0,253.83816941670736,200.0,2023-08-13,interim_dialysis_assistance,0,0,0,0,0,0,0,2233.775890867025,1524.044369177911,709.7315216891137,1206.03591053266,0
557,south 2 2,24,employed,4.0,2030.268311439247,0.0,0.0,81.21073245756989,0.0,0.0,0.0,53.80211025314005,253.7835389299059,30.45402467158871,355.29695450186824,0.0,86.28640323616801,101.51341557196235,0.0,5.075670778598118,0.0,0.0,60.90804934317742,101.51341557196235,257.8440755527844,0.0,2023-08-15,antenatal_check_fees_assistance,0,0,0,0,0,0,0,2111.479043896817,1306.4776584111555,805.0013854856616,812.1073245756988,0
558,north 3 3,62,unemployed,1.0,0.0,0.0,182.7437341982748,203.04859355363868,0.0,0.0,0.0,0.0,68.59996733209682,67.51365735658486,456.85933549568705,0.0,27.411560129741222,81.21943742145548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,2023-08-14,interim_dialysis_assistance,0,0,0,0,0,0,0,385.7923277519135,701.6039577355654,-315.8116299836519,449.3465375342024,0
559,north 2 2,61,employed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.57484147273873,40.57484147273873,20.287420736369366,608.622622091081,0.0,35.50298628864639,405.74841472738734,152.15565552277025,0.0,0.0,0.0,0.0,0.0,152.15565552277025,500.0,2023-08-22,interim_dialysis_assistance,0,0,0,0,0,0,0,0.0,1455.622437834502,-1455.622437834502,49.09555818201387,0
560,north 1 1,68,unemployed,2.0,0.0,557.9638627726803,304.3439251487347,0.0,0.0,608.6878502974694,0.0,0.0,91.30317754462041,46.158828647558096,730.4254203569633,0.0,35.506791267352384,10.144797504957824,101.44797504957823,0.0,0.0,710.1358253470477,0.0,0.0,0.0,248.6,2023-08-21,interim_dialysis_assistance,0,0,0,0,0,0,0,1470.9956382188843,1725.1228157180778,-254.12717749919346,1062.5660906692826,0
561,east 2 2,56,employed,4.0,2598.9880320869547,537.3392634221672,0.0,100.81412071710453,0.0,0.0,0.0,0.0,136.09906296809112,50.407060358552265,705.6988450197317,0.0,55.447766394407495,342.7680104381554,0.0,0.0,0.0,0.0,0.0,0.0,362.93083458157633,2130.0,2023-10-18,interim_dialysis_assistance,0,0,0,0,0,0,0,3237.1414162262263,1653.3515797605144,1583.7898364657121,1651.133669104738,0
562,north 1 1,64,unemployed,4.0,1522.2117373264568,0.0,0.0,304.44234746529133,0.0,0.0,121.77693898611655,0.0,235.33393459067022,63.93289296771118,558.1443036863675,0.0,163.15065400664966,491.1669872440034,15.222117373264568,0.0,0.0,0.0,0.0,0.0,213.10964322570396,6481.21,2023-08-18,medical_transport_assistance,0,0,0,0,0,0,0,1948.4310237778648,1740.0605330943706,208.3704906834942,304.44234746529133,0
563,east 1 1,49,unemployed,7.0,2294.406218757493,0.0,0.0,0.0,0.0,1015.1341557196235,0.0,0.0,473.0525165653446,71.05939090037366,913.6207401476612,0.0,613.0801220053096,507.5670778598118,0.0,388.79638164061583,0.0,0.0,258.859209708504,0.0,203.0268311439247,1627.86,2023-08-15,interim_dialysis_assistance,0,0,0,0,0,0,0,3309.5403744771165,3429.0622699715454,-119.52189549442848,1205.776350163769,1
564,east 4 4,65,unemployed,1.0,0.0,0.0,497.4690542064148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.2312025948245,0.0,20.30485935536387,10.152429677681935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-14,interim_dialysis_assistance,0,0,0,0,0,0,0,497.4690542064148,578.6884916278702,-81.21943742145548,1448.9547635987658,1
565,south 1 1,58,unemployed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,757.1277717332563,33.49224727506362,71.04416088649857,30.447497522785106,304.4749752278511,0.0,40.596663363713475,243.57998018228085,33.49224727506362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-17,interim_dialysis_assistance,0,0,0,0,0,0,0,757.1277717332563,757.1277717332563,0.0,1704.9786679492386,0
566,east 4 4,43,unemployed,4.0,0.0,0.0,0.0,608.622622091081,0.0,0.0,0.0,0.0,0.0,0.0,476.7543873046801,0.0,96.3652484977545,40.57484147273873,33.474244215009456,36.51735732546486,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-22,interim_dialysis_assistance,0,0,0,0,0,0,0,608.622622091081,683.6860788156476,-75.06345672456666,1803.7545776706004,0
567,south 2 2,84,retired,1.0,0.0,0.0,304.57289033045805,0.0,0.0,624.374425177439,0.0,0.0,55.83836322725064,80.61029164079457,609.1457806609161,101.52429677681934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-14,medical_consumables_assistance,1,0,0,0,0,0,1,928.947315507897,847.1187323057806,81.82858320211642,146.19498735861984,1
568,central 1 1,56,employed,4.0,1522.3748761392553,0.0,0.0,0.0,0.0,811.9332672742695,0.0,0.0,292.295976218737,42.62649653189915,1102.1994103248207,0.0,160.3568202866682,40.596663363713475,60.89499504557021,81.19332672742695,0.0,0.0,0.0,0.0,507.4582920464184,0.0,2023-08-17,household_living_assistance,0,0,0,0,0,0,0,2334.3081434135247,2287.6219805452542,46.68616286827049,152.23748761392554,1
569,north 3 3,64,unemployed,2.0,1522.2117373264568,0.0,182.66540847917483,304.44234746529133,0.0,0.0,0.0,0.0,0.0,0.0,1268.5097811053806,0.0,0.0,152.22117373264567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-18,interim_dialysis_assistance,0,0,0,0,0,0,0,2009.319493270923,1420.7309548380263,588.5885384328966,849.191187863186,0
570,north 1 1,69,retired,7.0,2719.099621901094,689.9207995868447,304.3768233471374,0.0,0.0,0.0,0.0,73.05043760331297,256.69112102275255,48.8017506766577,1643.6348460745419,0.0,218.1367233987818,653.3955807851883,0.0,0.0,0.0,0.0,0.0,0.0,781.233846590986,0.0,2023-08-20,interim_dialysis_assistance,0,0,0,0,0,0,0,3713.397244835076,3674.944306152221,38.45293868285511,1062.6809492459724,0
571,central 2 2,63,unemployed,4.0,202.91788223142493,0.0,0.0,507.29470557856234,0.0,0.0,0.0,0.0,152.1884116735687,50.72947055785623,578.315964359561,0.0,41.59816585744211,10.145894111571247,0.0,0.0,0.0,0.0,0.0,0.0,10.145894111571247,4756.81,2023-08-20,household_living_assistance,4,0,0,0,3,1,0,710.2125878099872,843.1238006715706,-132.91121286158332,101.45894111571246,0
572,central 2 2,60,unemployed,1.0,0.0,0.0,0.0,152.23748761392554,0.0,913.4249256835532,0.0,197.90873389810318,111.64082425021205,50.94881252146041,436.41413115991986,0.0,15.223748761392553,30.447497522785106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-17,household_living_assistance,0,0,0,0,0,0,0,1065.6624132974787,842.5837481138732,223.0786651836055,202.98331681856737,0
573,central 1 1,68,employed,1.0,0.0,355.1446792853005,152.20486255084307,0.0,0.0,0.0,0.0,608.8194502033723,0.0,0.0,304.40972510168615,0.0,10.146990836722873,40.58796334689149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,2023-08-19,interim_dialysis_assistance,0,0,0,0,0,0,0,507.3495418361436,963.9641294886728,-456.6145876525293,777.8683175431754,0
574,north 1 1,78,retired,2.0,756.4576050309552,389.3531790600504,1375.3774636926457,202.26139171950672,0.0,0.0,0.0,100.11938890115583,0.0,20.22613917195067,1011.3069585975336,161.80911337560536,151.69604378963004,293.27901799328475,50.56534792987668,0.0,0.0,0.0,0.0,0.0,0.0,10717.72,2023-09-19,medical_transport_assistance,2,0,0,0,0,0,2,2723.449639503158,1789.0020097590368,934.4476297441211,1646.306597900925,2
575,east 1 1,47,unemployed,2.0,1217.8999009114043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.64082425021205,31.969872398924362,507.4582920464184,0.0,10.149165840928369,535.8759564010179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-17,interim_dialysis_assistance,0,0,0,0,0,0,0,1217.8999009114043,1197.094110937501,20.805789973903156,1576.7338083832676,0
576,south 3 3,46,employed,5.0,1781.1786050829287,0.0,101.49165840928369,0.0,0.0,0.0,0.0,405.96663363713475,253.7291460232092,88.2977428160768,558.2041212510603,0.0,253.7291460232092,263.8783118641376,0.0,1055.6857832758462,0.0,0.0,153.96284580688334,0.0,0.0,0.0,2023-08-17,education_fees_assistance,0,0,0,0,0,0,0,1882.6702634922124,3033.453730697557,-1150.7834672053448,3695.311282682019,0
577,east 4 4,76,retired,1.0,0.0,0.0,556.7602982628628,0.0,0.0,0.0,0.0,26.3195777360626,50.614572569351154,21.663037059682292,0.0,313.8103499299772,30.368743541610694,10.122914513870231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,2023-09-10,medical_consumables_assistance,1,0,0,0,0,0,1,556.7602982628628,452.8991953505541,103.8611029123086,196.7084748335263,1
578,north 2 2,63,,2.0,0.0,0.0,1204.3380625198886,0.0,0.0,0.0,0.0,0.0,75.58607086944907,0.0,483.750853564474,292.2661406952031,101.78924210419142,10.07814278259321,151.17214173889815,0.0,100.7814278259321,0.0,0.0,0.0,100.7814278259321,0.0,2023-10-21,medical_consumables_assistance,5,0,0,0,0,5,0,1204.3380625198886,1316.205447406673,-111.86738488678462,53.37384417661364,1
579,north 2 2,43,unemployed,3.0,4737.011842481077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.82730264362425,49.19204605653426,1032.425657976645,0.0,77.93801535706045,2967.7176756740423,232.8018640535572,0.0,0.0,0.0,44.02991776665104,0.0,936.2683663023496,485.0,2023-09-11,hiv_medication_fees,0,0,0,0,0,0,0,4737.011842481077,5492.2008458304645,-755.1890033493871,202.43640352483234,1
580,east 4 4,64,unemployed,1.0,0.0,0.0,0.0,50.75126805504316,0.0,0.0,0.0,0.0,0.0,0.0,152.25380416512948,0.0,20.300507222017263,101.50253611008633,81.20202888806905,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2023-08-16,household_living_assistance,1,0,0,0,0,1,0,50.75126805504316,355.25887638530213,-304.50760833025896,304.50760833025896,1
581,north 2 2,72,unemployed,5.0,2298.3134596319646,0.0,352.81127669788935,0.0,0.0,0.0,0.0,0.0,245.4860863263914,67.03414257259897,554.4177205252547,0.0,110.88354410505093,241.9277325928384,151.204832870524,509.05627066409744,0.0,302.409665741048,22.6807249305786,0.0,0.0,8714.05,2023-10-19,interim_dialysis_assistance,0,0,0,0,0,0,0,2651.124736329854,2205.1007203283825,446.024016001472,1297.1358595852685,0
582,north 1 1,70,unemployed,2.0,809.133040204204,252.85407506381375,606.849780153153,151.71244503828825,0.0,0.0,0.0,26.29682380663663,101.1416300255255,26.29682380663663,809.133040204204,0.0,202.283260051051,40.4566520102102,35.39957050893393,0.0,0.0,0.0,0.0,0.0,0.0,3.95,2023-09-18,interim_dialysis_assistance,0,0,0,0,0,0,0,1820.549340459459,1241.0078004131979,579.5415400462612,857.2764560963542,0
583,north 2 2,80,unemployed,6.0,3061.2799639324667,0.0,0.0,252.5808551099395,0.0,0.0,1818.5821567915643,369.7783718809514,505.161710219879,109.11492940749386,1430.6179633426973,0.0,181.85821567915644,90.92910783957822,461.7178031409694,222.27115249674677,0.0,0.0,48.49552418110839,0.0,1818.5821567915643,540.0,2023-09-28,interim_dialysis_assistance,0,0,0,0,0,0,0,5132.44297583397,5238.526934980146,-106.08395914617459,1341.9115670280867,0
584,south 2 2,41,unemployed,1.0,0.0,0.0,503.9616214171967,0.0,0.0,0.0,0.0,26.20600431369423,0.0,20.158464856687868,201.58464856687868,0.0,50.39616214171967,308.4245123073244,21.06559577523882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-10-20,interim_dialysis_assistance,1,0,0,0,0,1,0,503.9616214171967,627.8353879615436,-123.87376654434695,1365.5848055541778,1
585,north 3 3,53,unemployed,2.0,0.0,0.0,809.9207175851999,303.72026909445,0.0,0.0,0.0,0.0,99.93409254104385,67.83086009776049,97.19048611022399,455.58040364167493,20.24801793963,301.69546730048694,91.11608072833499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-09-09,medical_transport_assistance,3,0,0,0,0,2,1,1113.6409866796498,1133.5954083591553,-19.954421679505362,1385.8755878779752,1
586,central 1 1,45,employed,4.0,4048.290372973105,0.0,0.0,1518.1088898649145,0.0,0.0,0.0,333.98395577028117,182.17306678378975,80.45977116284047,793.4649131027286,0.0,192.2937927162225,72.8692267135159,0.0,298.8650367847395,0.0,718.5715412027262,0.0,12.650907415540955,1952.186825106956,0.0,2023-09-12,interim_dialysis_assistance,0,0,0,0,0,0,0,5566.39926283802,4637.519036759341,928.8802260786781,846.9023460259735,0
587,central 2 2,60,unemployed,1.0,0.0,0.0,1490.0712368939462,301.43045925029253,0.0,0.0,0.0,0.0,150.71522962514626,83.49623721233102,904.2913777508777,0.0,122.9333889642443,60.28609185005851,0.0,0.0,0.0,687.261447090667,0.0,1.5071522962514627,9.042913777508776,504.0,2023-11-18,medical_consumables_assistance,2,0,0,0,0,2,0,1791.5016961442388,2019.533838567085,-228.0321424228463,320.01867090406057,1
588,central 1 1,77,unemployed,3.0,0.0,347.607847978598,0.0,0.0,0.0,0.0,0.0,0.0,169.8909945224655,65.8060583037975,635.5852831249856,0.0,147.81053095929897,151.860134547225,404.302298209562,29.359626012463497,0.0,0.0,0.0,0.0,0.0,2400.0,2023-09-09,medical_consumables_assistance,3,0,0,0,1,1,1,347.607847978598,1604.614925679798,-1257.0070777012,92.92827833393189,2
589,north 1 1,58,unemployed,2.0,1416.1359115610378,0.0,0.0,0.0,0.0,0.0,0.0,212.4203867341557,91.94768168635596,46.024417125733734,64.73764167136173,501.7167229530534,101.15256511150271,50.576282555751355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,2023-09-17,medical_consumables_assistance,2,0,0,0,0,2,0,1416.1359115610378,1068.5756978379147,347.56021372312324,153.65074640437263,0
590,south 3 3,57,employed,2.0,2357.857940491061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.24189079545405,84.93141809659053,707.7618174715878,0.0,210.30636862012895,478.24477094865864,972.0603018816921,0.0,0.0,0.0,0.0,0.0,303.3264932021091,0.0,2023-09-21,interim_dialysis_assistance,0,0,0,0,0,0,0,2357.857940491061,2869.873061016221,-512.0151205251601,1059.0138965996302,0
591,south 3 3,44,unemployed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.92205208920217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5441.63,2023-09-17,medical_transport_assistance,1,0,0,0,0,1,0,0.0,80.92205208920217,-80.92205208920217,0.0,2
592,south 2 2,53,unemployed,3.0,0.0,361.1927475696684,303.52331728543567,0.0,0.0,0.0,0.0,0.0,91.0569951856307,84.98652883992197,758.8082932135891,0.0,121.40932691417426,101.17443909514522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-09-15,interim_dialysis_assistance,0,0,0,0,0,0,0,664.716064855104,1157.4355832484612,-492.7195183933572,1130.7255313273429,0
593,south 2 2,70,unemployed,1.0,0.0,0.0,242.79240331138533,349.01407976011643,0.0,0.0,0.0,247.85057838037253,50.581750689871946,47.546845648479625,404.65400551897557,0.0,20.232700275948776,101.16350137974389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-09-16,interim_dialysis_assistance,0,0,0,0,0,0,0,591.8064830715017,872.0293818933923,-280.22289882189057,1290.1381330958736,0
594,central 3 3,79,employed,4.0,0.0,0.0,303.22812903220984,0.0,0.0,0.0,0.0,44.47345892472411,252.69010752684156,33.35509419354308,303.22812903220984,0.0,25.269010752684157,80.8608344085893,0.0,202.15208602147325,0.0,0.0,0.0,0.0,0.0,0.0,2023-09-24,interim_dialysis_assistance,0,0,0,0,0,0,0,303.22812903220984,942.0287208600653,-638.8005918278554,1027.0134578234927,0
595,central 1 1,65,unemployed,1.0,0.0,0.0,242.94994833288555,0.0,0.0,1518.4371770805346,0.0,0.0,253.07286284675578,47.071552489496575,556.7602982628628,0.0,67.31738151723704,131.597888680313,202.45829027740461,0.0,0.0,0.0,0.0,0.0,202.45829027740461,1900.0,2023-09-10,interim_dialysis_assistance,0,0,0,0,0,0,0,1761.38712541342,1460.7365643514743,300.65056106194584,1942.1823786311425,0
596,east 2 2,71,unemployed,4.0,2507.7701192696495,182.01557317279716,707.8383401164334,0.0,0.0,0.0,0.0,236.6202451246363,357.96396057316775,68.15472017692517,808.9581029902096,0.0,87.9741937001853,353.9191700582167,0.0,0.0,0.0,760.420616810797,0.0,0.0,303.3592886213286,0.0,2023-09-20,interim_dialysis_assistance,0,0,0,0,0,0,0,3397.62403255888,2977.3702980554663,420.2537345034138,1343.0726904894955,0
597,east 1 1,66,employed,3.0,1828.2660848316364,944.7884110729732,0.0,0.0,0.0,0.0,0.0,0.0,130.66222706328352,62.31583136864291,783.9733623797011,0.0,195.56115015156212,241.22257303990804,54.27507893397931,0.0,0.0,0.0,0.0,0.0,798.4768695837256,7458.19,2023-11-15,interim_dialysis_assistance,0,0,0,0,0,0,0,2773.0544959046097,2266.4870925208024,506.5674033838069,915.6909382000342,0
598,south 3 3,69,unemployed,4.0,1764.3151825691716,566.7591498164472,0.0,0.0,0.0,0.0,0.0,322.70983619441836,134.19686844497267,32.17013679563108,685.758401913139,0.0,55.46575309591566,242.03237714581377,335.81992328981664,0.0,0.0,0.0,0.0,0.0,35.29638833376451,505.51,2023-10-15,interim_dialysis_assistance,0,0,0,0,0,0,0,2331.074332385619,1843.4496852134716,487.6246471721472,2336.2175203999673,0
599,north 1 1,34,employed,4.0,302.47506208236956,0.0,0.0,453.7125931235543,0.0,0.0,0.0,139.13852855789,179.77101189762163,31.255756415178187,453.7125931235543,0.0,206.69129242295253,30.247506208236956,0.0,20.165004138824635,0.0,0.0,15.123753104118478,0.0,578.7356187842671,0.0,2023-10-17,household_living_assistance,0,0,0,0,0,0,0,756.1876552059239,1654.8410646526438,-898.6534094467199,201.65004138824636,0
600,east 2 2,75,retired,2.0,885.1523588403695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.58549532276926,49.78982018477079,623.6300710011694,0.0,130.76114391960004,60.35129719366156,24.140518877464626,0.0,0.0,0.0,0.0,0.0,34.19906840974155,2981.88,2023-11-08,interim_dialysis_assistance,0,0,0,0,0,0,0,885.1523588403695,1023.4574149091773,-138.30505606880774,347.42230084484504,1
601,north 1 1,68,unemployed,2.0,1168.0587544747711,252.1715791180421,322.7796212710939,403.4745265888674,0.0,0.0,0.0,0.0,89.99499315564687,66.57329688716312,1159.9892639429938,0.0,110.95549481193854,60.52117898833011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2023-10-13,interim_dialysis_assistance,0,0,0,0,0,0,0,2146.4844814527746,1488.0342277860723,658.4502536667021,1339.7371655383342,0
602,north 1 1,71,unemployed,2.0,0.0,353.002044342683,302.57318086515687,100.85772695505229,0.0,0.0,0.0,99.84914968550176,103.88345876370386,21.079264933605927,516.3915620098677,0.0,46.39455439932405,41.35166805157144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,2023-10-14,interim_dialysis_assistance,0,0,0,0,0,0,0,756.4329521628921,828.9496578435748,-72.5167056806826,1510.243603424953,0
603,north 2 2,58,unemployed,4.0,685.0174112761939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.84463649860072,66.99067330862779,523.8368439170895,0.0,187.37240955495892,151.10678189916044,45.33203456974813,0.0,0.0,0.0,0.0,0.0,0.0,200.0,2023-10-25,medical_transport_assistance,4,0,0,0,0,4,0,685.0174112761939,1226.4833797481856,-541.4659684719916,362.65627655798505,1
604,north 1 1,72,unemployed,6.0,2724.0420030079645,0.0,363.20560040106193,0.0,0.0,0.0,0.0,0.0,240.11925804292426,67.0921456296406,1271.2196014037168,0.0,198.75417577502554,171.5137557449459,121.06853346702064,0.0,0.0,0.0,0.0,0.0,916.0852365671228,8821.37,2023-10-11,interim_dialysis_assistance,0,0,0,0,0,0,0,3087.2476034090264,2985.8527066303964,101.39489677862979,1309.729484090685,2
605,central 1 1,50,unemployed,3.0,0.0,353.8043984732006,1393.079547245479,0.0,0.0,0.0,0.0,0.0,235.53264241215925,84.00327289463705,909.7827389310871,0.0,139.50001996943337,303.2609129770291,0.0,161.73915358774883,0.0,0.0,110.18479838165389,7.0760879694640115,0.0,4770.0,2023-09-23,household_living_assistance,0,0,0,0,0,0,0,1746.8839457186796,1951.0796271232125,-204.1956814045329,202.17394198468605,1
606,east 2 2,68,retired,3.0,0.0,351.85898110941235,0.0,502.65568729916055,0.0,0.0,0.0,0.0,281.4871848875299,46.74697891882193,552.9212560290766,0.0,45.23901185692445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.11538866564743,20.0,2023-11-13,interim_dialysis_assistance,0,0,0,0,0,0,0,854.5146684085729,1137.5098203580003,-282.9951519494274,0.0,1
607,south 2 2,60,employed,2.0,1732.1013526901547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.1754089825921,240.98801428732588,401.64669047887645,100.41167261971911,180.7410107154944,170.6998434535225,0.0,70.28817083380338,0.0,100.41167261971911,0.0,0.0,9100.0,2023-11-24,interim_dialysis_assistance,2,0,0,0,0,2,0,1732.1013526901547,1332.362483991053,399.7388686991017,1218.1442063861225,1
608,central 1 1,56,employed,5.0,829.0924147524314,0.0,202.21766213473938,0.0,0.0,0.0,0.0,0.0,106.16427262073817,0.0,80.88706485389575,808.8706485389575,79.87597654322205,161.7741297077915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-09-21,household_living_assistance,5,0,2,1,0,2,0,1031.310076887171,1237.5720922646049,-206.26201537743415,252.77207766842423,1
609,east 4 4,79,unemployed,3.0,0.0,0.0,987.5512229670047,191.46401261605195,0.0,0.0,0.0,0.0,181.38695932047025,46.858297824454816,302.3115988674504,0.0,60.46231977349009,20.154106591163362,0.0,0.0,0.0,151.1557994337252,0.0,0.0,225.72599382102965,0.0,2023-10-22,medical_consumables_assistance,0,0,0,0,0,0,0,1179.0152355830567,988.0550756317838,190.96015995127286,178.36384333179575,0
610,south 3 3,34,part-time,2.0,1763.8656749601885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.56545927547705,0.0,50.39616214171967,129.01417508280235,302.376972850318,0.0,0.0,0.0,0.0,0.0,935.3527693503171,0.0,2023-10-20,interim_dialysis_assistance,0,0,0,0,0,0,0,1763.8656749601885,1870.7055387006342,-106.8398637404457,1436.9961673089947,0
611,south 3 3,76,retired,2.0,0.0,0.0,504.07060358552263,0.0,0.0,0.0,0.0,44.35821311552599,70.56988450197318,31.252377422302406,22.179106557762996,0.0,23.89294660995377,54.439625187236445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.0,2023-10-18,medical_consumables_assistance,0,0,0,0,0,0,0,504.07060358552263,246.69215339475477,257.37845019076786,0.0,0
612,south 3 3,62,retired,2.0,0.0,452.3412139726171,201.04053954338536,201.04053954338536,0.0,0.0,0.0,0.0,70.36418884018488,50.26013488584634,693.5898614246795,0.0,54.28094567671405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-14,medical_consumables_assistance,3,0,0,0,0,3,0,854.4222930593878,868.4951308274248,-14.072837768036976,146.01574387036078,1
613,east 4 4,84,retired,3.0,0.0,0.0,502.87310585697537,0.0,0.0,2313.2162869420868,181.03431810851114,0.0,100.57462117139508,66.37924997312075,905.1715905425557,0.0,66.37924997312075,80.45969693711606,182.04006432022507,301.7238635141852,1005.7462117139507,0.0,0.0,115.66081434710433,1463.3607380437984,0.0,2023-11-09,medical_transport_assistance,3,0,0,0,0,2,1,2997.1237109075732,4287.496100536572,-1290.3723896289987,372.1260983341618,2
614,south 2 2,57,unemployed,3.0,4176.382369106626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.32842730408456,50.39071391296605,1834.221986431964,0.0,60.46885669555925,372.8912829559487,0.0,745.7825659118974,0.0,0.0,0.0,302.3442834777963,1501.643274606388,0.0,2023-10-21,interim_dialysis_assistance,0,0,0,0,0,0,0,4176.382369106626,5039.071391296605,-862.6890221899787,1296.855413264094,0
615,east 3 3,59,unemployed,2.0,0.0,0.0,0.0,201.17099064553852,0.0,0.0,0.0,0.0,5.833958728720617,32.58970048457724,462.69327848473864,0.0,66.38642691302772,90.52694579049233,368.0624444850773,0.0,0.0,0.0,0.0,0.0,201.17099064553852,2126.12,2023-11-08,interim_dialysis_assistance,0,0,0,0,0,0,0,201.17099064553852,1227.2637455321724,-1026.0927548866339,1006.4584661996294,1
616,north 1 1,84,unemployed,2.0,0.0,0.0,200.97536083570782,40.19507216714156,0.0,0.0,0.0,26.126796908642014,85.41452835517582,20.09753608357078,452.1945618803426,0.0,49.23896340474841,20.09753608357078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,2023-11-17,household_living_assistance,0,0,0,0,0,0,0,241.17043300284936,653.1699227160503,-411.999489713201,200.97536083570782,0
617,south 1 1,75,,3.0,0.0,1072.2001864498832,681.3982493326359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.2337494111493,0.0,50.102812450929115,250.51406225464558,294.2037147118558,0.0,0.0,0.0,0.0,0.0,126.65990987594881,0.0,2023-12-13,medical_consumables_assistance,5,0,0,0,0,0,5,1753.5984357825191,1322.7142487045287,430.8841870779904,163.53557983983262,1
618,north 2 2,47,unemployed,2.0,1411.3976900394634,0.0,524.2334277289435,0.0,0.0,0.0,0.0,0.0,181.46541729078817,91.74084985256512,604.8847243026272,0.0,0.0,252.03530179276132,50.407060358552265,0.0,0.0,0.0,0.0,0.0,806.5129657368362,800.0,2023-10-18,interim_dialysis_assistance,0,0,0,0,0,0,0,1935.631117768407,1987.0463193341302,-51.41520156572331,370.2499397456381,1
619,south 3 3,48,unemployed,5.0,2110.013214752048,653.0993283756338,0.0,0.0,0.0,0.0,0.0,0.0,351.6688691253413,60.28609185005851,1306.1986567512677,0.0,169.8058253776648,1306.1986567512677,0.0,50.23840987504876,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-18,interim_dialysis_assistance,0,0,0,0,0,0,0,2763.112543127682,3244.3965097306486,-481.2839666029671,1193.4636649916583,0
620,central 1 1,45,unemployed,1.0,0.0,0.0,100.83592184513492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.50776553540476,0.0,0.0,201.67184369026984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-10-16,interim_dialysis_assistance,0,0,0,0,0,0,0,100.83592184513492,504.1796092256746,-403.3436873805397,1819.9371354219177,0
